0.32	2.26195	171.086
0.32	2.38761	166.457
0.32	2.51327	161.653
0.32	2.63894	156.828
0.32	2.7646	152.121
0.32	2.89027	147.654
0.32	3.01593	143.526
0.32	3.14159	139.809
0.32	3.26726	136.549
0.32	3.39292	133.767
0.32	3.51858	131.458
0.32	3.64425	129.598
0.32	3.76991	128.143
0.32	3.89557	127.038
0.32	4.02124	126.223
0.32	4.1469	125.635
0.32	4.27257	125.213
0.32	4.39823	124.911
0.32	4.52389	124.691
0.32	4.64956	124.536
0.32	4.77522	124.445
0.32	4.90088	124.437
0.32	5.02655	124.547
0.32	5.15221	124.826
0.32	5.27788	125.332
0.32	5.40354	126.132
0.32	5.5292	127.29
0.32	5.65487	128.864
0.32	5.78053	130.902
0.32	5.90619	133.435
0.32	6.03186	136.475
0.32	6.15752	140.009
0.32	6.28319	144.001
0.322	-6.15752	142.383
0.322	-6.03186	147.099
0.322	-5.90619	152.01
0.322	-5.78053	156.983
0.322	-5.65487	161.868
0.322	-5.5292	166.509
0.322	-5.40354	170.744
0.322	-5.27788	174.422
0.322	-5.15221	177.403
0.322	-5.02655	179.572
0.322	-4.90088	180.845
0.322	-4.77522	181.171
0.322	-4.64956	180.539
0.322	-4.52389	178.977
0.322	-4.39823	176.551
0.322	-4.27257	173.36
0.322	-4.1469	169.531
0.322	-4.02124	165.21
0.322	-3.89557	160.555
0.322	-3.76991	155.725
0.322	-3.64425	150.874
0.322	-3.51858	146.143
0.322	-3.39292	141.654
0.322	-3.26726	137.507
0.322	-3.14159	133.774
0.322	-3.01593	130.502
0.322	-2.89027	127.71
0.322	-2.7646	125.395
0.322	-2.63894	123.53
0.322	-2.51327	122.073
0.322	-2.38761	120.968
0.322	-2.26195	120.153
0.322	-2.13628	119.564
0.322	-2.01062	119.143
0.322	-1.88496	118.841
0.322	-1.75929	118.62
0.322	-1.63363	118.464
0.322	-1.50796	118.37
